,Observation,date,lat,lon,station,Forecast
289,355.0,2020-09-15 11:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
290,349.0,2020-09-15 11:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
291,349.0,2020-09-15 11:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
292,349.0,2020-09-15 11:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
293,355.0,2020-09-15 12:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
294,355.0,2020-09-15 12:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
295,355.0,2020-09-15 12:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
296,355.0,2020-09-15 12:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
297,355.0,2020-09-15 13:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
298,355.0,2020-09-15 13:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
299,355.0,2020-09-15 13:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
300,349.0,2020-09-15 13:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
301,355.0,2020-09-15 14:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
302,355.0,2020-09-15 14:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
303,355.0,2020-09-15 14:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
304,349.0,2020-09-15 14:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
305,355.0,2020-09-15 15:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
306,355.0,2020-09-15 15:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
307,355.0,2020-09-15 15:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
308,355.0,2020-09-15 15:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
309,355.0,2020-09-15 16:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
310,361.0,2020-09-15 16:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
311,361.0,2020-09-15 16:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
312,355.0,2020-09-15 16:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
313,355.0,2020-09-15 17:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
314,355.0,2020-09-15 17:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
315,355.0,2020-09-15 17:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
316,355.0,2020-09-15 17:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
317,355.0,2020-09-15 18:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
318,355.0,2020-09-15 18:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
319,355.0,2020-09-15 18:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
320,355.0,2020-09-15 18:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
321,349.0,2020-09-15 19:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
322,355.0,2020-09-15 19:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
323,355.0,2020-09-15 19:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
324,355.0,2020-09-15 19:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
325,355.0,2020-09-15 20:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
326,355.0,2020-09-15 20:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
327,355.0,2020-09-15 20:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
328,349.0,2020-09-15 20:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
329,349.0,2020-09-15 21:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
330,349.0,2020-09-15 21:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
331,349.0,2020-09-15 21:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
332,349.0,2020-09-15 21:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
333,349.0,2020-09-15 22:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
334,349.0,2020-09-15 22:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
335,343.0,2020-09-15 22:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
336,349.0,2020-09-15 22:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
337,349.0,2020-09-15 23:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
338,349.0,2020-09-15 23:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
339,343.0,2020-09-15 23:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
340,343.0,2020-09-15 23:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
341,343.0,2020-09-16 00:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
342,349.0,2020-09-16 00:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
343,343.0,2020-09-16 00:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
344,343.0,2020-09-16 00:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
345,343.0,2020-09-16 01:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
346,343.0,2020-09-16 01:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
347,343.0,2020-09-16 01:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
348,343.0,2020-09-16 01:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
349,343.0,2020-09-16 02:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
350,343.0,2020-09-16 02:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
351,343.0,2020-09-16 02:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
352,343.0,2020-09-16 02:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
353,343.0,2020-09-16 03:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
354,343.0,2020-09-16 03:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
355,343.0,2020-09-16 03:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
356,337.0,2020-09-16 03:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
357,349.0,2020-09-16 04:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
358,343.0,2020-09-16 04:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
359,343.0,2020-09-16 04:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
360,349.0,2020-09-16 04:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
361,343.0,2020-09-16 05:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
362,343.0,2020-09-16 05:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
363,349.0,2020-09-16 05:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
364,343.0,2020-09-16 05:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
365,343.0,2020-09-16 06:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
366,343.0,2020-09-16 06:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
367,343.0,2020-09-16 06:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
368,349.0,2020-09-16 06:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
369,343.0,2020-09-16 07:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
370,343.0,2020-09-16 07:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
371,343.0,2020-09-16 07:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
372,349.0,2020-09-16 07:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
373,349.0,2020-09-16 08:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
374,349.0,2020-09-16 08:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
375,349.0,2020-09-16 08:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
376,349.0,2020-09-16 08:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
377,349.0,2020-09-16 09:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
378,355.0,2020-09-16 09:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
379,349.0,2020-09-16 09:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
380,349.0,2020-09-16 09:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
381,355.0,2020-09-16 10:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
382,355.0,2020-09-16 10:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
383,349.0,2020-09-16 10:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
384,349.0,2020-09-16 10:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
385,349.0,2020-09-16 11:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
386,349.0,2020-09-16 11:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
387,355.0,2020-09-16 11:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
388,355.0,2020-09-16 11:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
389,355.0,2020-09-16 12:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
390,355.0,2020-09-16 12:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
391,355.0,2020-09-16 12:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
392,355.0,2020-09-16 12:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
393,355.0,2020-09-16 13:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
394,349.0,2020-09-16 13:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
395,355.0,2020-09-16 13:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
396,355.0,2020-09-16 13:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
397,355.0,2020-09-16 14:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
398,355.0,2020-09-16 14:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
399,355.0,2020-09-16 14:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
400,355.0,2020-09-16 14:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
401,349.0,2020-09-16 15:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
402,355.0,2020-09-16 15:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
403,355.0,2020-09-16 15:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
404,355.0,2020-09-16 15:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
405,355.0,2020-09-16 16:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
406,355.0,2020-09-16 16:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
407,355.0,2020-09-16 16:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
408,355.0,2020-09-16 16:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
409,355.0,2020-09-16 17:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
410,355.0,2020-09-16 17:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
411,355.0,2020-09-16 17:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
412,355.0,2020-09-16 17:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
413,355.0,2020-09-16 18:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
414,355.0,2020-09-16 18:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
415,355.0,2020-09-16 18:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
416,355.0,2020-09-16 18:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
417,343.0,2020-09-16 19:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
418,355.0,2020-09-16 19:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
419,355.0,2020-09-16 19:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
420,349.0,2020-09-16 19:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
421,349.0,2020-09-16 20:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
422,349.0,2020-09-16 20:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
423,343.0,2020-09-16 20:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
424,349.0,2020-09-16 20:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
425,343.0,2020-09-16 21:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
426,349.0,2020-09-16 21:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
427,349.0,2020-09-16 21:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
428,349.0,2020-09-16 21:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
429,349.0,2020-09-16 22:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
430,343.0,2020-09-16 22:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
431,343.0,2020-09-16 22:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
432,343.0,2020-09-16 22:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
433,343.0,2020-09-16 23:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
434,343.0,2020-09-16 23:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
435,343.0,2020-09-16 23:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
436,343.0,2020-09-16 23:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
437,343.0,2020-09-17 00:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
438,343.0,2020-09-17 00:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
439,343.0,2020-09-17 00:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
440,343.0,2020-09-17 00:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
441,343.0,2020-09-17 01:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
442,337.0,2020-09-17 01:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
443,343.0,2020-09-17 01:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
444,343.0,2020-09-17 01:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
445,337.0,2020-09-17 02:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
446,337.0,2020-09-17 02:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
447,343.0,2020-09-17 02:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
448,343.0,2020-09-17 02:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
449,343.0,2020-09-17 03:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
450,343.0,2020-09-17 03:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
451,337.0,2020-09-17 03:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
452,337.0,2020-09-17 03:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
453,343.0,2020-09-17 04:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
454,343.0,2020-09-17 04:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
455,343.0,2020-09-17 04:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
456,343.0,2020-09-17 04:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
457,343.0,2020-09-17 05:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
458,343.0,2020-09-17 05:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
459,343.0,2020-09-17 05:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
460,343.0,2020-09-17 05:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
461,343.0,2020-09-17 06:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
462,343.0,2020-09-17 06:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
463,343.0,2020-09-17 06:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
464,337.0,2020-09-17 06:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
465,343.0,2020-09-17 07:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
466,343.0,2020-09-17 07:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
467,349.0,2020-09-17 07:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
468,343.0,2020-09-17 07:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
469,349.0,2020-09-17 08:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
470,343.0,2020-09-17 08:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
471,349.0,2020-09-17 08:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
472,343.0,2020-09-17 08:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
473,343.0,2020-09-17 09:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
474,349.0,2020-09-17 09:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
475,349.0,2020-09-17 09:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
476,349.0,2020-09-17 09:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
477,349.0,2020-09-17 10:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
478,349.0,2020-09-17 10:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
479,349.0,2020-09-17 10:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
480,355.0,2020-09-17 10:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
481,349.0,2020-09-17 11:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
482,349.0,2020-09-17 11:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
483,349.0,2020-09-17 11:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
484,349.0,2020-09-17 11:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
485,343.0,2020-09-17 12:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
486,349.0,2020-09-17 12:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
487,349.0,2020-09-17 12:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
488,343.0,2020-09-17 12:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
489,349.0,2020-09-17 13:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
490,355.0,2020-09-17 13:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
491,349.0,2020-09-17 13:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
492,349.0,2020-09-17 13:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
493,355.0,2020-09-17 14:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
494,355.0,2020-09-17 14:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
495,355.0,2020-09-17 14:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
496,349.0,2020-09-17 14:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
497,349.0,2020-09-17 15:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
498,349.0,2020-09-17 15:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
499,349.0,2020-09-17 15:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
500,355.0,2020-09-17 15:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
501,355.0,2020-09-17 16:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
502,355.0,2020-09-17 16:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
503,349.0,2020-09-17 16:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
504,349.0,2020-09-17 16:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
505,349.0,2020-09-17 17:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
506,349.0,2020-09-17 17:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
507,349.0,2020-09-17 17:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
508,349.0,2020-09-17 17:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
509,349.0,2020-09-17 18:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
510,349.0,2020-09-17 18:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
511,349.0,2020-09-17 18:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
512,349.0,2020-09-17 18:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
513,343.0,2020-09-17 19:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
514,349.0,2020-09-17 19:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
515,349.0,2020-09-17 19:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
516,349.0,2020-09-17 19:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
517,349.0,2020-09-17 20:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
518,349.0,2020-09-17 20:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
519,349.0,2020-09-17 20:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
520,349.0,2020-09-17 20:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
521,349.0,2020-09-17 21:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
522,349.0,2020-09-17 21:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
523,343.0,2020-09-17 21:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
524,349.0,2020-09-17 21:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
525,343.0,2020-09-17 22:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
526,343.0,2020-09-17 22:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
527,337.0,2020-09-17 22:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
528,343.0,2020-09-17 22:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
529,343.0,2020-09-17 23:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
530,343.0,2020-09-17 23:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
531,332.0,2020-09-17 23:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
532,343.0,2020-09-17 23:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
533,337.0,2020-09-18 00:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
534,343.0,2020-09-18 00:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
535,337.0,2020-09-18 00:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
536,337.0,2020-09-18 00:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
537,343.0,2020-09-18 01:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
538,337.0,2020-09-18 01:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
539,337.0,2020-09-18 01:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
540,337.0,2020-09-18 01:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
541,337.0,2020-09-18 02:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
542,337.0,2020-09-18 02:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
543,337.0,2020-09-18 02:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
544,337.0,2020-09-18 02:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
545,337.0,2020-09-18 03:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
546,337.0,2020-09-18 03:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
547,337.0,2020-09-18 03:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
548,337.0,2020-09-18 03:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
549,337.0,2020-09-18 04:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
550,337.0,2020-09-18 04:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
551,343.0,2020-09-18 04:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
552,337.0,2020-09-18 04:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
553,337.0,2020-09-18 05:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
554,337.0,2020-09-18 05:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
555,337.0,2020-09-18 05:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
556,337.0,2020-09-18 05:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
557,337.0,2020-09-18 06:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
558,343.0,2020-09-18 06:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
559,337.0,2020-09-18 06:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
560,343.0,2020-09-18 06:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
561,343.0,2020-09-18 07:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
562,337.0,2020-09-18 07:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
563,343.0,2020-09-18 07:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
564,343.0,2020-09-18 07:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
565,343.0,2020-09-18 08:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
566,337.0,2020-09-18 08:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
567,349.0,2020-09-18 08:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
568,343.0,2020-09-18 08:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
569,349.0,2020-09-18 09:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
570,343.0,2020-09-18 09:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
571,349.0,2020-09-18 09:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
572,343.0,2020-09-18 09:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
573,343.0,2020-09-18 10:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
574,343.0,2020-09-18 10:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
575,343.0,2020-09-18 10:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
576,343.0,2020-09-18 10:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
577,343.0,2020-09-18 11:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
578,349.0,2020-09-18 11:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
579,349.0,2020-09-18 11:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
